Dtime,Velocity,Depth
2008-01-19 07:30:10,0.0,-3.3083258355048883e-12
2008-01-19 07:30:15,0.0,-3.3083258355048883e-12
2008-01-19 07:30:20,0.0,-3.3083258355048883e-12
2008-01-19 07:30:25,0.0,-3.3083258355048883e-12
2008-01-19 07:30:30,0.1,-0.5000000000033084
2008-01-19 07:30:35,-0.1,-3.3083258355048883e-12
2008-01-19 07:30:40,0.1,-0.5000000000033084
2008-01-19 07:30:45,0.0,-0.5000000000033084
2008-01-19 07:30:50,-0.1,-3.3083258355048883e-12
2008-01-19 07:30:55,0.0,-3.3083258355048883e-12
2008-01-19 07:31:00,0.1,-0.5000000000033084
2008-01-19 07:31:05,-0.1,-3.3083258355048883e-12
2008-01-19 07:31:10,0.0,-3.3083258355048883e-12
2008-01-19 07:31:15,0.2,-1.0000000000033085
2008-01-19 07:31:20,-0.1,-0.5000000000033084
2008-01-19 07:31:25,0.0,-0.5000000000033084
2008-01-19 07:31:30,0.0,-0.5000000000033084
2008-01-19 07:31:35,-0.1,-3.3083258355048883e-12
2008-01-19 07:31:40,0.0,-3.3083258355048883e-12
2008-01-19 07:31:45,0.1,-0.5000000000033084
2008-01-19 07:31:50,-0.1,-3.3083258355048883e-12
2008-01-19 07:31:55,0.0,-3.3083258355048883e-12
2008-01-19 07:32:00,0.0,-3.3083258355048883e-12
2008-01-19 07:32:05,0.0,-3.3083258355048883e-12
2008-01-19 07:32:10,0.0,-3.3083258355048883e-12
2008-01-19 07:32:15,0.1,-0.5000000000033084
2008-01-19 07:32:20,-0.1,-3.3083258355048883e-12
2008-01-19 07:32:25,0.0,-3.3083258355048883e-12
2008-01-19 07:32:30,0.0,-3.3083258355048883e-12
2008-01-19 07:32:35,0.0,-3.3083258355048883e-12
2008-01-19 07:32:40,0.1,-0.5000000000033084
2008-01-19 07:32:45,0.0,-0.5000000000033084
2008-01-19 07:32:50,0.0,-0.5000000000033084
2008-01-19 07:32:55,0.0,-0.5000000000033084
2008-01-19 07:33:00,0.0,-0.5000000000033084
2008-01-19 07:33:05,0.0,-0.5000000000033084
2008-01-19 07:33:10,0.0,-0.5000000000033084
2008-01-19 07:33:15,-0.1,-3.3083258355048883e-12
2008-01-19 07:33:20,0.0,-3.3083258355048883e-12
2008-01-19 07:33:25,0.0,-3.3083258355048883e-12
2008-01-19 07:33:30,0.0,-3.3083258355048883e-12
2008-01-19 07:33:35,0.0,-3.3083258355048883e-12
2008-01-19 07:33:40,0.1,-0.5000000000033084
2008-01-19 07:33:45,-0.1,-3.3083258355048883e-12
2008-01-19 07:33:50,0.0,-3.3083258355048883e-12
2008-01-19 07:33:55,0.0,-3.3083258355048883e-12
2008-01-19 07:34:00,0.1,-0.5000000000033084
2008-01-19 07:34:05,-0.1,-3.3083258355048883e-12
2008-01-19 07:34:10,0.0,-3.3083258355048883e-12
2008-01-19 07:34:15,0.0,-3.3083258355048883e-12
2008-01-19 07:34:20,0.1,-0.5000000000033084
2008-01-19 07:34:25,0.0,-0.5000000000033084
2008-01-19 07:34:30,0.0,-0.5000000000033084
2008-01-19 07:34:35,0.0,-0.5000000000033084
2008-01-19 07:34:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:34:45,0.0,-3.3083258355048883e-12
2008-01-19 07:34:50,0.1,-0.5000000000033084
2008-01-19 07:34:55,-0.1,-3.3083258355048883e-12
2008-01-19 07:35:00,0.0,-3.3083258355048883e-12
2008-01-19 07:35:05,0.0,-3.3083258355048883e-12
2008-01-19 07:35:10,0.0,-3.3083258355048883e-12
2008-01-19 07:35:15,0.0,-3.3083258355048883e-12
2008-01-19 07:35:20,0.1,-0.5000000000033084
2008-01-19 07:35:25,0.0,-0.5000000000033084
2008-01-19 07:35:30,-0.1,-3.3083258355048883e-12
2008-01-19 07:35:35,0.1,-0.5000000000033084
2008-01-19 07:35:40,0.0,-0.5000000000033084
2008-01-19 07:35:45,0.0,-0.5000000000033084
2008-01-19 07:35:50,-0.1,-3.3083258355048883e-12
2008-01-19 07:35:55,0.0,-3.3083258355048883e-12
2008-01-19 07:36:00,0.0,-3.3083258355048883e-12
2008-01-19 07:36:05,0.0,-3.3083258355048883e-12
2008-01-19 07:36:10,0.1,-0.5000000000033084
2008-01-19 07:36:15,-0.1,-3.3083258355048883e-12
2008-01-19 07:36:20,0.0,-3.3083258355048883e-12
2008-01-19 07:36:25,0.1,-0.5000000000033084
2008-01-19 07:36:30,-0.1,-3.3083258355048883e-12
2008-01-19 07:36:35,0.0,-3.3083258355048883e-12
2008-01-19 07:36:40,0.0,-3.3083258355048883e-12
2008-01-19 07:36:45,0.0,-3.3083258355048883e-12
2008-01-19 07:36:50,0.1,-0.5000000000033084
2008-01-19 07:36:55,0.0,-0.5000000000033084
2008-01-19 07:37:00,-0.1,-3.3083258355048883e-12
2008-01-19 07:37:05,0.1,-0.5000000000033084
2008-01-19 07:37:10,0.0,-0.5000000000033084
2008-01-19 07:37:15,0.0,-0.5000000000033084
2008-01-19 07:37:20,0.0,-0.5000000000033084
2008-01-19 07:37:25,-0.1,-3.3083258355048883e-12
2008-01-19 07:37:30,0.0,-3.3083258355048883e-12
2008-01-19 07:37:35,0.1,-0.5000000000033084
2008-01-19 07:37:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:37:45,0.0,-3.3083258355048883e-12
2008-01-19 07:37:50,0.0,-3.3083258355048883e-12
2008-01-19 07:37:55,0.0,-3.3083258355048883e-12
2008-01-19 07:38:00,0.0,-3.3083258355048883e-12
2008-01-19 07:38:05,0.0,-3.3083258355048883e-12
2008-01-19 07:38:10,0.0,-3.3083258355048883e-12
2008-01-19 07:38:15,0.0,-3.3083258355048883e-12
2008-01-19 07:38:20,0.0,-3.3083258355048883e-12
2008-01-19 07:38:25,0.1,-0.5000000000033084
2008-01-19 07:38:30,-0.1,-3.3083258355048883e-12
2008-01-19 07:38:35,0.1,-0.5000000000033084
2008-01-19 07:38:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:38:45,0.1,-0.5000000000033084
2008-01-19 07:38:50,0.0,-0.5000000000033084
2008-01-19 07:38:55,-0.1,-3.3083258355048883e-12
2008-01-19 07:39:00,0.1,-0.5000000000033084
2008-01-19 07:39:05,0.0,-0.5000000000033084
2008-01-19 07:39:10,-0.1,-3.3083258355048883e-12
2008-01-19 07:39:15,0.1,-0.5000000000033084
2008-01-19 07:39:20,-0.1,-3.3083258355048883e-12
2008-01-19 07:39:25,0.1,-0.5000000000033084
2008-01-19 07:39:30,-0.1,-3.3083258355048883e-12
2008-01-19 07:39:35,0.0,-3.3083258355048883e-12
2008-01-19 07:39:40,0.0,-3.3083258355048883e-12
2008-01-19 07:39:45,0.0,-3.3083258355048883e-12
2008-01-19 07:39:50,0.0,-3.3083258355048883e-12
2008-01-19 07:39:55,0.0,-3.3083258355048883e-12
2008-01-19 07:40:00,0.1,-0.5000000000033084
2008-01-19 07:40:05,0.0,-0.5000000000033084
2008-01-19 07:40:10,-0.1,-3.3083258355048883e-12
2008-01-19 07:40:15,0.0,-3.3083258355048883e-12
2008-01-19 07:40:20,0.1,-0.5000000000033084
2008-01-19 07:40:25,-0.1,-3.3083258355048883e-12
2008-01-19 07:40:30,0.0,-3.3083258355048883e-12
2008-01-19 07:40:35,0.0,-3.3083258355048883e-12
2008-01-19 07:40:40,0.0,-3.3083258355048883e-12
2008-01-19 07:40:45,0.1,-0.5000000000033084
2008-01-19 07:40:50,-0.1,-3.3083258355048883e-12
2008-01-19 07:40:55,0.0,-3.3083258355048883e-12
2008-01-19 07:41:00,0.0,-3.3083258355048883e-12
2008-01-19 07:41:05,0.0,-3.3083258355048883e-12
2008-01-19 07:41:10,0.0,-3.3083258355048883e-12
2008-01-19 07:41:15,0.0,-3.3083258355048883e-12
2008-01-19 07:41:20,0.0,-3.3083258355048883e-12
2008-01-19 07:41:25,0.0,-3.3083258355048883e-12
2008-01-19 07:41:30,0.0,-3.3083258355048883e-12
2008-01-19 07:41:35,0.0,-3.3083258355048883e-12
2008-01-19 07:41:40,0.0,-3.3083258355048883e-12
2008-01-19 07:41:45,0.1,-0.5000000000033084
2008-01-19 07:41:50,0.0,-0.5000000000033084
2008-01-19 07:41:55,0.1,-1.0000000000033085
2008-01-19 07:42:00,-0.2,-3.3083258355048883e-12
2008-01-19 07:42:05,0.1,-0.5000000000033084
2008-01-19 07:42:10,-0.1,-3.3083258355048883e-12
2008-01-19 07:42:15,0.0,-3.3083258355048883e-12
2008-01-19 07:42:20,0.0,-3.3083258355048883e-12
2008-01-19 07:42:25,0.0,-3.3083258355048883e-12
2008-01-19 07:42:30,0.1,-0.5000000000033084
2008-01-19 07:42:35,0.0,-0.5000000000033084
2008-01-19 07:42:40,0.0,-0.5000000000033084
2008-01-19 07:42:45,0.0,-0.5000000000033084
2008-01-19 07:42:50,0.0,-0.5000000000033084
2008-01-19 07:42:55,-0.1,-3.3083258355048883e-12
2008-01-19 07:43:00,0.0,-3.3083258355048883e-12
2008-01-19 07:43:05,0.1,-0.5000000000033084
2008-01-19 07:43:10,-0.1,-3.3083258355048883e-12
2008-01-19 07:43:15,0.0,-3.3083258355048883e-12
2008-01-19 07:43:20,0.1,-0.5000000000033084
2008-01-19 07:43:25,-0.1,-3.3083258355048883e-12
2008-01-19 07:43:30,0.0,-3.3083258355048883e-12
2008-01-19 07:43:35,0.0,-3.3083258355048883e-12
2008-01-19 07:43:40,0.1,-0.5000000000033084
2008-01-19 07:43:45,0.0,-0.5000000000033084
2008-01-19 07:43:50,-0.1,-3.3083258355048883e-12
2008-01-19 07:43:55,0.1,-0.5000000000033084
2008-01-19 07:44:00,-0.1,-3.3083258355048883e-12
2008-01-19 07:44:05,0.1,-0.5000000000033084
2008-01-19 07:44:10,0.0,-0.5000000000033084
2008-01-19 07:44:15,0.0,-0.5000000000033084
2008-01-19 07:44:20,0.0,-0.5000000000033084
2008-01-19 07:44:25,0.0,-0.5000000000033084
2008-01-19 07:44:30,-0.1,-3.3083258355048883e-12
2008-01-19 07:44:35,0.1,-0.5000000000033084
2008-01-19 07:44:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:44:45,0.0,-3.3083258355048883e-12
2008-01-19 07:44:50,0.0,-3.3083258355048883e-12
2008-01-19 07:44:55,0.0,-3.3083258355048883e-12
2008-01-19 07:45:00,0.0,-3.3083258355048883e-12
2008-01-19 07:45:05,0.0,-3.3083258355048883e-12
2008-01-19 07:45:10,0.1,-0.5000000000033084
2008-01-19 07:45:15,0.0,-0.5000000000033084
2008-01-19 07:45:20,-0.1,-3.3083258355048883e-12
2008-01-19 07:45:25,0.0,-3.3083258355048883e-12
2008-01-19 07:45:30,0.1,-0.5000000000033084
2008-01-19 07:45:35,0.0,-0.5000000000033084
2008-01-19 07:45:40,0.0,-0.5000000000033084
2008-01-19 07:45:45,0.0,-0.5000000000033084
2008-01-19 07:45:50,0.0,-0.5000000000033084
2008-01-19 07:45:55,0.0,-0.5000000000033084
2008-01-19 07:46:00,0.1,-1.0000000000033085
2008-01-19 07:46:05,-0.1,-0.5000000000033084
2008-01-19 07:46:10,-0.1,-3.3083258355048883e-12
2008-01-19 07:46:15,0.0,-3.3083258355048883e-12
2008-01-19 07:46:20,0.0,-3.3083258355048883e-12
2008-01-19 07:46:25,0.0,-3.3083258355048883e-12
2008-01-19 07:46:30,0.1,-0.5000000000033084
2008-01-19 07:46:35,-0.1,-3.3083258355048883e-12
2008-01-19 07:46:40,0.0,-3.3083258355048883e-12
2008-01-19 07:46:45,0.0,-3.3083258355048883e-12
2008-01-19 07:46:50,0.0,-3.3083258355048883e-12
2008-01-19 07:46:55,0.1,-0.5000000000033084
2008-01-19 07:47:00,0.0,-0.5000000000033084
2008-01-19 07:47:05,0.0,-0.5000000000033084
2008-01-19 07:47:10,0.0,-0.5000000000033084
2008-01-19 07:47:15,0.0,-0.5000000000033084
2008-01-19 07:47:20,0.0,-0.5000000000033084
2008-01-19 07:47:25,-0.1,-3.3083258355048883e-12
2008-01-19 07:47:30,0.0,-3.3083258355048883e-12
2008-01-19 07:47:35,0.0,-3.3083258355048883e-12
2008-01-19 07:47:40,0.0,-3.3083258355048883e-12
2008-01-19 07:47:45,0.0,-3.3083258355048883e-12
2008-01-19 07:47:50,0.0,-3.3083258355048883e-12
2008-01-19 07:47:55,0.1,-0.5000000000033084
2008-01-19 07:48:00,-0.1,-3.3083258355048883e-12
2008-01-19 07:48:05,0.0,-3.3083258355048883e-12
2008-01-19 07:48:10,0.1,-0.5000000000033084
2008-01-19 07:48:15,-0.1,-3.3083258355048883e-12
2008-01-19 07:48:20,0.0,-3.3083258355048883e-12
2008-01-19 07:48:25,0.0,-3.3083258355048883e-12
2008-01-19 07:48:30,0.2,-1.0000000000033085
2008-01-19 07:48:35,-0.1,-0.5000000000033084
2008-01-19 07:48:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:48:45,0.1,-0.5000000000033084
2008-01-19 07:48:50,-0.1,-3.3083258355048883e-12
2008-01-19 07:48:55,0.0,-3.3083258355048883e-12
2008-01-19 07:49:00,0.0,-3.3083258355048883e-12
2008-01-19 07:49:05,0.0,-3.3083258355048883e-12
2008-01-19 07:49:10,0.1,-0.5000000000033084
2008-01-19 07:49:15,-0.1,-3.3083258355048883e-12
2008-01-19 07:49:20,0.0,-3.3083258355048883e-12
2008-01-19 07:49:25,0.1,-0.5000000000033084
2008-01-19 07:49:30,0.0,-0.5000000000033084
2008-01-19 07:49:35,0.0,-0.5000000000033084
2008-01-19 07:49:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:49:45,0.0,-3.3083258355048883e-12
2008-01-19 07:49:50,0.0,-3.3083258355048883e-12
2008-01-19 07:49:55,0.1,-0.5000000000033084
2008-01-19 07:50:00,0.0,-0.5000000000033084
2008-01-19 07:50:05,-0.1,-3.3083258355048883e-12
2008-01-19 07:50:10,0.1,-0.5000000000033084
2008-01-19 07:50:15,-0.1,-3.3083258355048883e-12
2008-01-19 07:50:20,0.1,-0.5000000000033084
2008-01-19 07:50:25,-0.1,-3.3083258355048883e-12
2008-01-19 07:50:30,0.0,-3.3083258355048883e-12
2008-01-19 07:50:35,0.0,-3.3083258355048883e-12
2008-01-19 07:50:40,0.0,-3.3083258355048883e-12
2008-01-19 07:50:45,0.0,-3.3083258355048883e-12
2008-01-19 07:50:50,0.0,-3.3083258355048883e-12
2008-01-19 07:50:55,0.1,-0.5000000000033084
2008-01-19 07:51:00,-0.1,-3.3083258355048883e-12
2008-01-19 07:51:05,0.0,-3.3083258355048883e-12
2008-01-19 07:51:10,0.0,-3.3083258355048883e-12
2008-01-19 07:51:15,0.1,-0.5000000000033084
2008-01-19 07:51:20,-0.1,-3.3083258355048883e-12
2008-01-19 07:51:25,0.0,-3.3083258355048883e-12
2008-01-19 07:51:30,0.1,-0.5000000000033084
2008-01-19 07:51:35,0.0,-0.5000000000033084
2008-01-19 07:51:40,0.0,-0.5000000000033084
2008-01-19 07:51:45,0.0,-0.5000000000033084
2008-01-19 07:51:50,0.0,-0.5000000000033084
2008-01-19 07:51:55,0.0,-0.5000000000033084
2008-01-19 07:52:00,0.0,-0.5000000000033084
2008-01-19 07:52:05,0.0,-0.5000000000033084
2008-01-19 07:52:10,-0.1,-3.3083258355048883e-12
2008-01-19 07:52:15,0.0,-3.3083258355048883e-12
2008-01-19 07:52:20,0.0,-3.3083258355048883e-12
2008-01-19 07:52:25,0.0,-3.3083258355048883e-12
2008-01-19 07:52:30,0.0,-3.3083258355048883e-12
2008-01-19 07:52:35,0.0,-3.3083258355048883e-12
2008-01-19 07:52:40,0.0,-3.3083258355048883e-12
2008-01-19 07:52:45,0.0,-3.3083258355048883e-12
2008-01-19 07:52:50,0.0,-3.3083258355048883e-12
2008-01-19 07:52:55,0.0,-3.3083258355048883e-12
2008-01-19 07:53:00,0.1,-0.5000000000033084
2008-01-19 07:53:05,-0.1,-3.3083258355048883e-12
2008-01-19 07:53:10,0.0,-3.3083258355048883e-12
2008-01-19 07:53:15,0.0,-3.3083258355048883e-12
2008-01-19 07:53:20,0.1,-0.5000000000033084
2008-01-19 07:53:25,0.0,-0.5000000000033084
2008-01-19 07:53:30,0.0,-0.5000000000033084
2008-01-19 07:53:35,0.0,-0.5000000000033084
2008-01-19 07:53:40,0.0,-0.5000000000033084
2008-01-19 07:53:45,0.0,-0.5000000000033084
2008-01-19 07:53:50,0.0,-0.5000000000033084
2008-01-19 07:53:55,-0.1,-3.3083258355048883e-12
2008-01-19 07:54:00,0.0,-3.3083258355048883e-12
2008-01-19 07:54:05,0.0,-3.3083258355048883e-12
2008-01-19 07:54:10,0.0,-3.3083258355048883e-12
2008-01-19 07:54:15,0.0,-3.3083258355048883e-12
2008-01-19 07:54:20,0.0,-3.3083258355048883e-12
2008-01-19 07:54:25,0.0,-3.3083258355048883e-12
2008-01-19 07:54:30,0.1,-0.5000000000033084
2008-01-19 07:54:35,0.0,-0.5000000000033084
2008-01-19 07:54:40,-0.1,-3.3083258355048883e-12
2008-01-19 07:54:45,0.1,-0.5000000000033084
2008-01-19 07:54:50,0.0,-0.5000000000033084
2008-01-19 07:54:55,0.0,-0.5000000000033084
2008-01-19 07:55:00,0.0,-0.5000000000033084
2008-01-19 07:55:05,0.0,-0.5000000000033084
2008-01-19 07:55:10,0.0,-0.5000000000033084
2008-01-19 07:55:15,-0.1,-3.3083258355048883e-12
2008-01-19 07:55:20,0.0,-3.3083258355048883e-12
2008-01-19 07:55:25,0.0,-3.3083258355048883e-12
2008-01-19 07:55:30,0.0,-3.3083258355048883e-12
2008-01-19 07:55:35,0.1,-0.5000000000033084
2008-01-19 07:55:40,0.0,-0.5000000000033084
2008-01-19 07:55:45,-0.1,-3.3083258355048883e-12
2008-01-19 07:55:50,0.0150000000000006,-0.07500000000331132
2008-01-19 07:55:55,0.0349999999999994,-0.25000000000330835
2008-01-19 07:56:00,0.1,-0.7500000000033082
2008-01-19 07:56:05,0.1,-1.2500000000033085
2008-01-19 07:56:10,-0.1,-0.7500000000033085
2008-01-19 07:56:15,0.0,-0.7500000000033085
2008-01-19 07:56:20,0.0,-0.7500000000033085
2008-01-19 07:56:25,-0.15,-3.3084646133829665e-12
2008-01-19 07:56:30,0.05,-0.25000000000330846
2008-01-19 07:56:35,-0.05,-3.3084646133829665e-12
2008-01-19 07:56:40,0.0,-3.3084646133829665e-12
2008-01-19 07:56:45,0.0,-3.3084646133829665e-12
2008-01-19 07:56:50,0.0650000000000006,-0.3250000000033115
2008-01-19 07:56:55,-0.0650000000000006,-3.3084646133829665e-12
2008-01-19 07:57:00,0.2,-1.0000000000033085
2008-01-19 07:57:05,-0.2,-3.3084646133829665e-12
2008-01-19 07:57:10,0.1,-0.5000000000033085
2008-01-19 07:57:15,0.2,-1.5000000000033087
2008-01-19 07:57:20,1.0,-6.5000000000033085
2008-01-19 07:57:25,0.0,-6.5000000000033085
2008-01-19 07:57:30,-0.2,-5.500000000003309
2008-01-19 07:57:35,-0.1,-5.0000000000033085
2008-01-19 07:57:40,-0.5,-2.5000000000033085
2008-01-19 07:57:45,-0.1,-2.0000000000033085
2008-01-19 07:57:50,-0.2,-1.0000000000033085
2008-01-19 07:57:55,0.0,-1.0000000000033085
2008-01-19 07:58:00,-0.2,-3.3084646133829665e-12
2008-01-19 07:58:05,0.0,-3.3084646133829665e-12
2008-01-19 07:58:10,0.0,-3.3084646133829665e-12
2008-01-19 07:58:15,0.0,-3.3084646133829665e-12
2008-01-19 07:58:20,0.2,-1.0000000000033085
2008-01-19 07:58:25,-0.1,-0.5000000000033085
2008-01-19 07:58:30,-0.1,-3.3084646133829665e-12
2008-01-19 07:58:35,0.2,-1.0000000000033085
2008-01-19 07:58:40,0.0,-1.0000000000033085
2008-01-19 07:58:45,0.0,-1.0000000000033085
2008-01-19 07:58:50,-0.1,-0.5000000000033085
2008-01-19 07:58:55,0.1,-1.0000000000033085
2008-01-19 07:59:00,-0.1,-0.5000000000033085
2008-01-19 07:59:05,0.0,-0.5000000000033085
2008-01-19 07:59:10,0.0,-0.5000000000033085
2008-01-19 07:59:15,0.0,-0.5000000000033085
2008-01-19 07:59:20,0.0,-0.5000000000033085
2008-01-19 07:59:25,-0.1,-3.3084646133829665e-12
2008-01-19 07:59:30,0.1,-0.5000000000033085
2008-01-19 07:59:35,0.1,-1.0000000000033085
2008-01-19 07:59:40,0.0,-1.0000000000033085
2008-01-19 07:59:45,-0.1,-0.5000000000033085
2008-01-19 07:59:50,0.0,-0.5000000000033085
2008-01-19 07:59:55,0.1,-1.0000000000033085
2008-01-19 08:00:00,0.0,-1.0000000000033085
2008-01-19 08:00:05,-0.1,-0.5000000000033085
2008-01-19 08:00:10,-0.1,-3.3084646133829665e-12
2008-01-19 08:00:15,0.0,-3.3084646133829665e-12
2008-01-19 08:00:20,0.1,-0.5000000000033085
2008-01-19 08:00:25,-0.1,-3.3084646133829665e-12
2008-01-19 08:00:30,0.1,-0.5000000000033085
2008-01-19 08:00:35,-0.1,-3.3084646133829665e-12
2008-01-19 08:00:40,0.0,-3.3084646133829665e-12
2008-01-19 08:00:45,0.2,-1.0000000000033085
2008-01-19 08:00:50,-0.1,-0.5000000000033085
2008-01-19 08:00:55,0.1,-1.0000000000033085
2008-01-19 08:01:00,-0.1,-0.5000000000033085
2008-01-19 08:01:05,-0.1,-3.3084646133829665e-12
2008-01-19 08:01:10,0.1,-0.5000000000033085
2008-01-19 08:01:15,0.0,-0.5000000000033085
2008-01-19 08:01:20,0.0,-0.5000000000033085
2008-01-19 08:01:25,0.0,-0.5000000000033085
2008-01-19 08:01:30,0.2,-1.5000000000033087
2008-01-19 08:01:35,-0.2,-0.5000000000033087
2008-01-19 08:01:40,0.1,-1.0000000000033087
2008-01-19 08:01:45,-0.2,-3.3086033912610446e-12
2008-01-19 08:01:50,0.0,-3.3086033912610446e-12
2008-01-19 08:01:55,0.1,-0.5000000000033087
2008-01-19 08:02:00,0.0,-0.5000000000033087
2008-01-19 08:02:05,0.1,-1.0000000000033087
2008-01-19 08:02:10,-0.1,-0.5000000000033087
2008-01-19 08:02:15,0.0,-0.5000000000033087
2008-01-19 08:02:20,-0.1,-3.3086033912610446e-12
2008-01-19 08:02:25,0.0,-3.3086033912610446e-12
2008-01-19 08:02:30,0.2,-1.0000000000033087
2008-01-19 08:02:35,0.0,-1.0000000000033087
2008-01-19 08:02:40,-0.2,-3.3086033912610446e-12
2008-01-19 08:02:45,0.0,-3.3086033912610446e-12
2008-01-19 08:02:50,0.0,-3.3086033912610446e-12
2008-01-19 08:02:55,0.1,-0.5000000000033087
2008-01-19 08:03:00,0.1,-1.0000000000033087
2008-01-19 08:03:05,0.0,-1.0000000000033087
2008-01-19 08:03:10,-0.2,-3.3086033912610446e-12
2008-01-19 08:03:15,0.2,-1.0000000000033087
2008-01-19 08:03:20,0.0,-1.0000000000033087
2008-01-19 08:03:25,-0.2,-3.3086033912610446e-12
2008-01-19 08:03:30,0.0,-3.3086033912610446e-12
2008-01-19 08:03:35,0.0,-3.3086033912610446e-12
2008-01-19 08:03:40,0.0,-3.3086033912610446e-12
2008-01-19 08:03:45,0.1,-0.5000000000033087
2008-01-19 08:03:50,-0.1,-3.3086033912610446e-12
2008-01-19 08:03:55,0.0,-3.3086033912610446e-12
2008-01-19 08:04:00,0.0,-3.3086033912610446e-12
2008-01-19 08:04:05,0.1,-0.5000000000033087
2008-01-19 08:04:10,-0.1,-3.3086033912610446e-12
2008-01-19 08:04:15,0.0,-3.3086033912610446e-12
2008-01-19 08:04:20,0.0,-3.3086033912610446e-12
2008-01-19 08:04:25,0.0,-3.3086033912610446e-12
2008-01-19 08:04:30,0.0,-3.3086033912610446e-12
2008-01-19 08:04:35,1.1,-5.500000000003309
2008-01-19 08:04:40,1.6,-13.50000000000331
2008-01-19 08:04:45,1.5,-21.00000000000331
2008-01-19 08:04:50,1.5,-28.50000000000331
2008-01-19 08:04:55,1.5,-36.00000000000331
2008-01-19 08:05:00,1.6,-44.00000000000331
2008-01-19 08:05:05,1.5,-51.50000000000331
2008-01-19 08:05:10,1.8,-60.50000000000331
2008-01-19 08:05:15,1.9,-70.00000000000331
2008-01-19 08:05:20,1.8,-79.00000000000331
2008-01-19 08:05:25,2.2,-90.00000000000333
2008-01-19 08:05:30,2.1,-100.50000000000333
2008-01-19 08:05:35,2.1,-111.00000000000334
2008-01-19 08:05:40,2.2,-122.00000000000333
2008-01-19 08:05:45,2.2,-133.00000000000333
2008-01-19 08:05:50,0.3,-134.50000000000333
2008-01-19 08:05:55,0.1,-135.00000000000335
2008-01-19 08:06:00,0.0,-135.00000000000335
2008-01-19 08:06:05,-0.1,-134.50000000000333
2008-01-19 08:06:10,-0.1,-134.00000000000333
2008-01-19 08:06:15,0.1,-134.50000000000333
2008-01-19 08:06:20,0.0,-134.50000000000333
2008-01-19 08:06:25,0.0,-134.50000000000333
2008-01-19 08:06:30,0.1,-135.00000000000335
2008-01-19 08:06:35,0.1,-135.50000000000335
2008-01-19 08:06:40,-0.2,-134.50000000000335
2008-01-19 08:06:45,0.0,-134.50000000000335
2008-01-19 08:06:50,0.1,-135.00000000000335
2008-01-19 08:06:55,0.0,-135.00000000000335
2008-01-19 08:07:00,0.0,-135.00000000000335
2008-01-19 08:07:05,0.0,-135.00000000000335
2008-01-19 08:07:10,0.0,-135.00000000000335
2008-01-19 08:07:15,0.0,-135.00000000000335
2008-01-19 08:07:20,-0.1,-134.50000000000335
2008-01-19 08:07:25,0.0,-134.50000000000335
2008-01-19 08:07:30,-0.2,-133.50000000000335
2008-01-19 08:07:35,0.2,-134.50000000000335
2008-01-19 08:07:40,-0.1,-134.00000000000335
2008-01-19 08:07:45,0.0,-134.00000000000335
2008-01-19 08:07:50,-0.1,-133.50000000000333
2008-01-19 08:07:55,0.2,-134.50000000000333
2008-01-19 08:08:00,-0.2,-133.50000000000333
2008-01-19 08:08:05,-0.8,-129.50000000000333
2008-01-19 08:08:10,-1.9,-120.00000000000334
2008-01-19 08:08:15,-1.9,-110.50000000000335
2008-01-19 08:08:20,-1.9,-101.00000000000335
2008-01-19 08:08:25,-2.1,-90.50000000000335
2008-01-19 08:08:30,-1.7,-82.00000000000335
2008-01-19 08:08:35,-1.8,-73.00000000000335
2008-01-19 08:08:40,-1.8,-64.00000000000334
2008-01-19 08:08:45,-1.9,-54.50000000000334
2008-01-19 08:08:50,-1.8,-45.50000000000334
2008-01-19 08:08:55,-1.9,-36.00000000000334
2008-01-19 08:09:00,-1.7,-27.500000000003336
2008-01-19 08:09:05,-2.0,-17.500000000003336
2008-01-19 08:09:10,-1.8,-8.500000000003334
2008-01-19 08:09:15,-1.7,-3.3351099659739702e-12
2008-01-19 08:09:20,0.0,-3.3351099659739702e-12
2008-01-19 08:09:25,0.0,-3.3351099659739702e-12
2008-01-19 08:09:30,0.0,-3.3351099659739702e-12
2008-01-19 08:09:35,0.0,-3.3351099659739702e-12
2008-01-19 08:09:40,0.0,-3.3351099659739702e-12
2008-01-19 08:09:45,0.0,-3.3351099659739702e-12
2008-01-19 08:09:50,0.1,-0.5000000000033351
2008-01-19 08:09:55,-0.1,-3.3351099659739702e-12
2008-01-19 08:10:00,0.0,-3.3351099659739702e-12
2008-01-19 08:10:05,0.0,-3.3351099659739702e-12
2008-01-19 08:10:10,0.0,-3.3351099659739702e-12
2008-01-19 08:10:15,0.2,-1.000000000003335
2008-01-19 08:10:20,-0.1,-0.5000000000033351
2008-01-19 08:10:25,-0.1,-3.3351099659739702e-12
2008-01-19 08:10:30,0.1,-0.5000000000033351
2008-01-19 08:10:35,0.0,-0.5000000000033351
2008-01-19 08:10:40,-0.1,-3.3351099659739702e-12
2008-01-19 08:10:45,0.2,-1.000000000003335
2008-01-19 08:10:50,-0.2,-3.3351099659739702e-12
