Dtime,Velocity,Depth
2008-01-18 00:25:45,0.2,-1.0000000000018499
2008-01-18 00:25:50,-0.2,-1.849770336903589e-12
2008-01-18 00:25:55,0.0,-1.849770336903589e-12
2008-01-18 00:26:00,0.1,-0.5000000000018499
2008-01-18 00:26:05,-0.1,-1.849770336903589e-12
2008-01-18 00:26:10,0.1,-0.5000000000018499
2008-01-18 00:26:15,-0.1,-1.849770336903589e-12
2008-01-18 00:26:20,0.0,-1.849770336903589e-12
2008-01-18 00:26:25,0.3,-1.5000000000018499
2008-01-18 00:26:30,0.0,-1.5000000000018499
2008-01-18 00:26:35,0.2,-2.5000000000018496
2008-01-18 00:26:40,-0.2,-1.5000000000018496
2008-01-18 00:26:45,0.2,-2.5000000000018496
2008-01-18 00:26:50,-0.2,-1.5000000000018496
2008-01-18 00:26:55,0.0,-1.5000000000018496
2008-01-18 00:27:00,0.0,-1.5000000000018496
2008-01-18 00:27:05,-0.1,-1.0000000000018496
2008-01-18 00:27:10,0.0,-1.0000000000018496
2008-01-18 00:27:15,-0.1,-0.5000000000018495
2008-01-18 00:27:20,-0.1,-1.8494927811474327e-12
2008-01-18 00:27:25,0.0,-1.8494927811474327e-12
2008-01-18 00:27:30,0.0,-1.8494927811474327e-12
2008-01-18 00:27:35,0.0,-1.8494927811474327e-12
2008-01-18 00:27:40,0.0,-1.8494927811474327e-12
2008-01-18 00:27:45,0.1,-0.5000000000018495
2008-01-18 00:27:50,-0.1,-1.8494927811474327e-12
2008-01-18 00:27:55,0.0,-1.8494927811474327e-12
2008-01-18 00:28:00,0.3,-1.5000000000018492
2008-01-18 00:28:05,0.3,-3.000000000001849
2008-01-18 00:28:10,0.2,-4.000000000001849
2008-01-18 00:28:15,0.2,-5.000000000001848
2008-01-18 00:28:20,0.1,-5.500000000001849
2008-01-18 00:28:25,0.0,-5.500000000001849
2008-01-18 00:28:30,0.0,-5.500000000001849
2008-01-18 00:28:35,-0.3,-4.000000000001849
2008-01-18 00:28:40,-0.3,-2.5000000000018483
2008-01-18 00:28:45,-0.2,-1.5000000000018485
2008-01-18 00:28:50,-0.2,-0.5000000000018484
2008-01-18 00:28:55,-0.1,-1.8483825581228075e-12
2008-01-18 00:29:00,0.0,-1.8483825581228075e-12
2008-01-18 00:29:05,0.0,-1.8483825581228075e-12
2008-01-18 00:29:10,0.2,-1.0000000000018485
2008-01-18 00:29:15,-0.2,-1.8483825581228075e-12
2008-01-18 00:29:20,0.0,-1.8483825581228075e-12
2008-01-18 00:29:25,0.0,-1.8483825581228075e-12
2008-01-18 00:29:30,0.8,-4.000000000001849
2008-01-18 00:29:35,0.5,-6.500000000001849
2008-01-18 00:29:40,0.4,-8.500000000001847
2008-01-18 00:29:45,0.2,-9.500000000001847
2008-01-18 00:29:50,0.0,-9.500000000001847
2008-01-18 00:29:55,-0.2,-8.500000000001847
2008-01-18 00:30:00,0.1,-9.00000000000185
2008-01-18 00:30:05,-0.2,-8.00000000000185
2008-01-18 00:30:10,-0.3,-6.500000000001849
2008-01-18 00:30:15,0.3,-8.00000000000185
2008-01-18 00:30:20,-0.3,-6.500000000001849
2008-01-18 00:30:25,-0.2,-5.500000000001849
2008-01-18 00:30:30,0.0,-5.500000000001849
2008-01-18 00:30:35,-0.3,-4.000000000001849
2008-01-18 00:30:40,-0.4,-2.0000000000018487
2008-01-18 00:30:45,-0.2,-1.0000000000018485
2008-01-18 00:30:50,-0.2,-1.8485213360008856e-12
2008-01-18 00:30:55,0.0,-1.8485213360008856e-12
2008-01-18 00:31:00,0.1,-0.5000000000018485
2008-01-18 00:31:05,-0.1,-1.8485213360008856e-12
2008-01-18 00:31:10,0.0,-1.8485213360008856e-12
2008-01-18 00:31:15,0.0,-1.8485213360008856e-12
2008-01-18 00:31:20,0.0,-1.8485213360008856e-12
2008-01-18 00:31:25,0.0,-1.8485213360008856e-12
2008-01-18 00:31:30,0.0,-1.8485213360008856e-12
2008-01-18 00:31:35,0.0,-1.8485213360008856e-12
2008-01-18 00:31:40,0.0,-1.8485213360008856e-12
2008-01-18 00:31:45,0.0,-1.8485213360008856e-12
2008-01-18 00:31:50,0.0,-1.8485213360008856e-12
2008-01-18 00:31:55,0.0,-1.8485213360008856e-12
2008-01-18 00:32:00,0.0,-1.8485213360008856e-12
2008-01-18 00:32:05,0.0,-1.8485213360008856e-12
2008-01-18 00:32:10,0.0,-1.8485213360008856e-12
